name,brand,reviews.text,reviews.rating,review_label
iPhone 15 Pro,Apple,Software bugs appear frequently.,1,real
iPhone 15 Pro,Apple,Not worth the price.,2,real
iPhone 15 Pro,Apple,Battery easily lasts a full day.,5,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 15 Pro Max,Apple,Phone overheats during gaming.,3,real
iPhone 15 Pro Max,Apple,Camera quality is disappointing.,2,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,2,real
iPhone 15 Pro Max,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,2,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 15 Pro Max,Apple,Battery easily lasts a full day.,5,real
iPhone 15 Pro Max,Apple,Battery easily lasts a full day.,4,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,2,real
iPhone 15 Pro Max,Apple,Phone overheats during gaming.,1,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,1,real
iPhone 15 Pro Max,Apple,Phone overheats during gaming.,3,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,2,real
iPhone 15 Pro Max,Apple,Premium design and fantastic display.,4,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,4,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Great value for the price.,5,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,2,real
iPhone 15 Pro Max,Apple,Great value for the price.,5,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,2,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,1,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,1,real
iPhone 15 Pro Max,Apple,Not worth the price.,3,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,1,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,1,real
iPhone 15 Pro Max,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Great value for the price.,5,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,1,real
iPhone 15 Pro Max,Apple,Not worth the price.,1,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,3,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,4,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Not worth the price.,1,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Phone overheats during gaming.,2,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,3,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 15 Pro Max,Apple,Battery easily lasts a full day.,5,real
iPhone 15 Pro Max,Apple,Camera quality is disappointing.,1,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,3,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 15 Pro Max,Apple,Camera quality is disappointing.,3,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,2,real
iPhone 15 Pro Max,Apple,Camera quality is disappointing.,3,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Not worth the price.,3,real
iPhone 15 Pro Max,Apple,Great value for the price.,5,real
iPhone 15 Pro Max,Apple,Not worth the price.,1,real
iPhone 15 Pro Max,Apple,Great value for the price.,5,real
iPhone 15 Pro Max,Apple,Great value for the price.,4,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Great value for the price.,5,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,3,real
iPhone 15 Pro Max,Apple,Camera quality is disappointing.,2,real
iPhone 15 Pro Max,Apple,Premium design and fantastic display.,5,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,4,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,1,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 15 Pro Max,Apple,Not worth the price.,3,real
iPhone 15 Pro Max,Apple,Not worth the price.,1,real
iPhone 15 Pro Max,Apple,Great value for the price.,4,real
iPhone 15 Pro Max,Apple,Not worth the price.,1,real
iPhone 15 Pro Max,Apple,Battery easily lasts a full day.,5,real
iPhone 15 Pro Max,Apple,Not worth the price.,2,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,3,real
iPhone 15 Pro Max,Apple,Not worth the price.,1,real
iPhone 15 Pro Max,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 15 Pro Max,Apple,Phone overheats during gaming.,1,real
iPhone 15 Pro Max,Apple,Great value for the price.,5,real
iPhone 15 Pro Max,Apple,Great value for the price.,4,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,2,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 15 Pro Max,Apple,Premium design and fantastic display.,5,real
iPhone 15 Pro Max,Apple,Great value for the price.,4,real
iPhone 15 Pro Max,Apple,Premium design and fantastic display.,5,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 15 Pro Max,Apple,Premium design and fantastic display.,5,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,1,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,3,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 15 Pro Max,Apple,Phone overheats during gaming.,2,real
iPhone 15 Pro Max,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 15 Pro Max,Apple,Battery easily lasts a full day.,5,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,3,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,2,real
iPhone 15 Pro Max,Apple,Camera quality is disappointing.,2,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,1,real
iPhone 15 Pro Max,Apple,Phone overheats during gaming.,2,real
iPhone 15 Pro Max,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 15 Pro Max,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 15 Pro Max,Apple,Not worth the price.,2,real
iPhone 15 Pro Max,Apple,Battery easily lasts a full day.,4,real
iPhone 15 Pro Max,Apple,Camera quality is disappointing.,2,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,1,real
iPhone 15 Pro Max,Apple,Phone overheats during gaming.,1,real
iPhone 15 Pro Max,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,1,real
iPhone 15 Pro Max,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 15 Pro Max,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,2,real
iPhone 15 Pro Max,Apple,Great value for the price.,4,real
iPhone 15 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 15 Pro Max,Apple,Battery easily lasts a full day.,4,real
iPhone 15 Pro Max,Apple,Performance drops while multitasking.,3,real
iPhone 15 Pro Max,Apple,Premium design and fantastic display.,4,real
iPhone 15 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 15 Pro Max,Apple,Software bugs appear frequently.,2,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Premium design and fantastic display.,5,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Camera quality is disappointing.,3,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Camera quality is disappointing.,3,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Battery easily lasts a full day.,5,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Premium design and fantastic display.,4,real
iPhone 16,Apple,Battery drains quickly during normal use.,1,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Not worth the price.,3,real
iPhone 16,Apple,Battery easily lasts a full day.,5,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Battery drains quickly during normal use.,3,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Premium design and fantastic display.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,4,real
iPhone 16,Apple,Software bugs appear frequently.,2,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Battery easily lasts a full day.,5,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Phone overheats during gaming.,2,real
iPhone 16,Apple,Phone overheats during gaming.,3,real
iPhone 16,Apple,Excellent performance and smooth UI.,4,real
iPhone 16,Apple,Performance drops while multitasking.,2,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Battery easily lasts a full day.,5,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16,Apple,Battery easily lasts a full day.,4,real
iPhone 16,Apple,Camera quality is disappointing.,2,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Battery easily lasts a full day.,4,real
iPhone 16,Apple,Premium design and fantastic display.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,4,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16,Apple,Excellent performance and smooth UI.,4,real
iPhone 16,Apple,Premium design and fantastic display.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Battery easily lasts a full day.,5,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Not worth the price.,1,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Software bugs appear frequently.,1,real
iPhone 16,Apple,Software bugs appear frequently.,2,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,4,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Phone overheats during gaming.,2,real
iPhone 16,Apple,Excellent performance and smooth UI.,4,real
iPhone 16,Apple,Battery drains quickly during normal use.,2,real
iPhone 16,Apple,Not worth the price.,1,real
iPhone 16,Apple,Battery easily lasts a full day.,4,real
iPhone 16,Apple,Excellent performance and smooth UI.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16,Apple,Premium design and fantastic display.,4,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Premium design and fantastic display.,4,real
iPhone 16,Apple,Software bugs appear frequently.,2,real
iPhone 16,Apple,Premium design and fantastic display.,4,real
iPhone 16,Apple,Phone overheats during gaming.,3,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16,Apple,Camera quality is disappointing.,1,real
iPhone 16,Apple,Battery easily lasts a full day.,5,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Great value for the price.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Premium design and fantastic display.,5,real
iPhone 16,Apple,Phone overheats during gaming.,2,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16,Apple,Premium design and fantastic display.,5,real
iPhone 16,Apple,Premium design and fantastic display.,4,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Battery easily lasts a full day.,5,real
iPhone 16,Apple,Battery drains quickly during normal use.,2,real
iPhone 16,Apple,Battery easily lasts a full day.,5,real
iPhone 16,Apple,Great value for the price.,4,real
iPhone 16,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 16,Apple,Excellent performance and smooth UI.,5,real
iPhone 16 Plus,Apple,Great value for the price.,5,real
iPhone 16 Plus,Apple,Camera quality is disappointing.,3,real
iPhone 16 Plus,Apple,Premium design and fantastic display.,4,real
iPhone 16 Plus,Apple,Not worth the price.,3,real
iPhone 16 Plus,Apple,Great value for the price.,4,real
iPhone 16 Plus,Apple,Premium design and fantastic display.,4,real
iPhone 16 Plus,Apple,Performance drops while multitasking.,2,real
iPhone 16 Plus,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 16 Plus,Apple,Performance drops while multitasking.,1,real
iPhone 16 Plus,Apple,Not worth the price.,2,real
iPhone 16 Plus,Apple,Excellent performance and smooth UI.,4,real
iPhone 16 Plus,Apple,Software bugs appear frequently.,1,real
iPhone 16 Plus,Apple,Software bugs appear frequently.,1,real
iPhone 16 Plus,Apple,Premium design and fantastic display.,5,real
iPhone 16 Plus,Apple,Battery drains quickly during normal use.,1,real
iPhone 16 Plus,Apple,Battery drains quickly during normal use.,2,real
iPhone 16 Plus,Apple,Phone overheats during gaming.,2,real
iPhone 16 Plus,Apple,Not worth the price.,1,real
iPhone 16 Plus,Apple,Premium design and fantastic display.,5,real
iPhone 16 Plus,Apple,Excellent performance and smooth UI.,5,real
iPhone 16 Plus,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 16 Plus,Apple,Software bugs appear frequently.,2,real
iPhone 16 Plus,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 16 Plus,Apple,Software bugs appear frequently.,3,real
iPhone 16 Plus,Apple,Excellent performance and smooth UI.,5,real
iPhone 16 Plus,Apple,Not worth the price.,3,real
